"x1","x2","y"
0.585323537420481,0.366194943897426,0.476702380394465
0.384506524959579,0.463770028040744,0.362927906645404
0.351870187534951,0.380534908710979,0.268619445623554
0.410680314735509,0.633832011325285,0.570401339491913
0.356171172508039,0.493464546371251,0.370365162651136
0.0580229905201122,0.575249185715802,0.33427829309559
0.495210641133599,0.632844288647175,0.645725472765299
0.250344331003725,0.0490709589095786,0.0650802430740084
0.644535095593892,0.192545193387195,0.45249914094874
0.3861403263174,0.116557877417654,0.162690090396617
0.256415335275233,0.474374198541045,0.290779704405769
0.0930092559428886,0.140127900312655,0.028286550137083
0.699455557367764,0.389399443892762,0.640870003636642
0.527964383224025,0.435193461901508,0.468139739234945
0.0320753358770162,0.205768738524057,0.0433696009254051
0.374278927990235,0.258029353618622,0.206663863266364
0.387825868907385,0.43106890451163,0.336229305030625
0.246097123716027,0.135672713862732,0.07897087958818
0.41449544581119,0.286436687153764,0.25385245034584
0.638496213336475,0.255409501772374,0.47291142804063
0.681103517790325,0.258461881778203,0.530704546278685
0.671148418146186,0.653477532975376,0.87747308528371
0.159983951458707,0.534379397984594,0.311156205714719
0.426225253893062,0.440571049205027,0.375770816453824
0.0851047377334908,0.440045534260571,0.200882888607358
0.208341362094507,0.473555886768736,0.267661301052718
0.0802927086129785,0.577579348790459,0.34004482320562
0.120990646420978,0.0856730507919565,0.0219786081533673
0.0500732245855033,0.468762056482956,0.22224519341852
0.063739971537143,0.227057918487117,0.0556180823192579
0.0327781135216355,0.528138979058713,0.280005185927217
0.0447689411230385,0.0491521601798013,0.00442019293961893
0.587671942031011,0.273423045990057,0.420118473528981
0.476769590051845,0.447973776538856,0.427989746464689
0.47906737702433,0.354203939298168,0.354965982343312
0.525674476567656,0.376863695145585,0.418359900033463
0.392179071344435,0.314671281049959,0.252822439118206
0.0523353262804449,0.636681645503268,0.408102504097629
0.383429764374159,0.204392577265389,0.188794709849211
0.672527584293857,0.264940663520247,0.52248690682268
0.105137540958822,0.184974430222064,0.0452694423548452
0.0227684353012592,0.369527208036743,0.137068759125498
0.556967397173867,0.418008266668767,0.484943592518058
0.406831964943558,0.0589365181745961,0.168985760874381
0.490222142543644,0.215530327195302,0.286771070980994
0.416593543509953,0.128397739701904,0.190036160054737
0.444035265408456,0.277514042402618,0.274181360657
0.677091787732206,0.434491638839245,0.647236273235608
0.574288124032319,0.216273631807417,0.37658113321973
0.0308865441242233,0.481263739499263,0.232568765564752
0.0299205726245418,0.330990154412575,0.110449722984241
0.525573115143925,0.643344693258405,0.69011949370584
0.260254952684045,0.0931010307976976,0.0764004423321682
0.339221844519489,0.682296571834013,0.58060007173565
0.0963973676320165,0.500191215402447,0.259483704452159
0.451220112130977,0.630223401705734,0.600781125649039
0.334376789978705,0.682404683460481,0.577483989685263
0.406228928687051,0.614267316740006,0.542346278917196
0.645232615456916,0.270468721492216,0.489478457355007
0.607868687482551,0.411937583470717,0.539196913897453
0.0828278373228386,0.563316724053584,0.32418618223404
0.156732988823205,0.423784704622813,0.204158705657699
0.319512546760961,0.300151010346599,0.19217889654976
0.12887744512409,0.358535802247934,0.145157317355282
0.593222913239151,0.183527535339817,0.385595781019853
0.21054208856076,0.159760762867518,0.0698514724075382
0.553717851010151,0.222198738344014,0.355975737848971
0.402277892269194,0.11731827063486,0.1755910792333
0.657097656745464,0.504565844358876,0.686364021793965
0.154962385236286,0.317344644269906,0.124720964084912
0.0342591658933088,0.575146522885188,0.331967213234628
0.54043375630863,0.289863170054741,0.37608930231204
0.0215115784201771,0.415204285387881,0.172857346610588
0.29440099298954,0.0729087200714275,0.091987626135681
0.0799371272558346,0.237798921694048,0.0629382714727673
0.327002802304924,0.287193680577911,0.18941104287916
0.519658317998983,0.0954753258265555,0.279160305307219
0.581482735951431,0.423949148831889,0.517855053004845
0.630760710150935,0.433133476111107,0.585463681598202
0.333632129360922,0.308451900584623,0.206452972716169
0.3194901491981,0.128774106083438,0.118656725832213
0.140417368407361,0.0948922023177147,0.0287215674111547
0.669162281043827,0.51584926515352,0.713878622731205
0.695628360938281,0.686369487573393,0.955001890013441
0.137746979761869,0.0458387495717034,0.021075421395814
0.649782879743725,0.694353811279871,0.90434500604693
0.542601893981919,0.544702482363209,0.591117609645407
0.226210385281593,0.00784231242723763,0.051232640273453
0.666469697421417,0.0967540786135942,0.45354320930936
0.129342901241034,0.232703167293221,0.0708803501697446
0.409745687665418,0.385940873040818,0.316841886043915
0.465323181613348,0.202010487974621,0.257333900598514
0.599887076113373,0.208633577241562,0.403392473640463
0.545722138974816,0.0394612635718659,0.299369844289936
0.0565352946985513,0.468478082329966,0.222667953170215
0.52707273256965,0.468876611418091,0.497650942153349
0.264305907487869,0.459393427171744,0.280899933661587
0.051614424935542,0.137242159550078,0.0214994592193958
0.2563857028028,0.248195451218635,0.127334610607307
0.612706949934363,0.618987746699713,0.758555637062259
0.473558739433065,0.197899922216311,0.263422258906656
0.450094527192414,0.679239958222024,0.66395200425402
0.238562391512096,0.565128174377605,0.376281868119336
0.463092557177879,0.507551670237444,0.472063414474366
0.39729372409638,0.359283006354235,0.286926581861308
0.525523683521897,0.0539683326147497,0.279087722867639
0.28166321683675,0.119631028105505,0.0936457506044064
0.551838728669099,0.1519953323761,0.327628563523249
0.358884342154488,0.147647528047673,0.150597763582248
0.677879124553874,0.388777650264092,0.610668168850795
0.580879708169959,0.329256133316085,0.445830836689877
0.440766663779505,0.203757165232673,0.23579223428297
0.239460888202302,0.661103991954587,0.494400005156927
0.628636805154383,0.0940116811776534,0.404022428992559
0.0857742591761053,0.279027785430662,0.0852137285795494
0.308711012732238,0.195339098665863,0.133459852849756
0.241118279821239,0.425176692358218,0.238913244588628
0.548840925772674,0.458045960590243,0.511032463816045
0.673133385693654,0.536853635846637,0.741320381257156
0.420294495322742,0.125360456504859,0.192362706853705
0.662186217796989,0.136867120000534,0.457223195577522
0.377082903729752,0.630448153126054,0.539656390065313
0.476502930722199,0.528555463976227,0.506425921485969
0.287591356621124,0.547944979416206,0.382952488870605
0.516674109385349,0.263050203374587,0.336147544804555
0.0549548112554476,0.641281813406385,0.414262395485904
0.345999911869876,0.418010418186896,0.294448648726745
0.489489102340303,0.116049249796197,0.253067009688176
0.0656919017666951,0.354714364768006,0.130137706530495
0.384039726690389,0.592187929200009,0.498173055166623
0.301821247674525,0.671582554280758,0.542119192762074
0.538706550118513,0.208899460127577,0.333843731582184
0.0652973916381597,0.371563214855269,0.14232297198833
0.185945337614976,0.644152003456838,0.449507472138206
0.329247092572041,0.676276655727997,0.565753763049786
0.0527090706164017,0.163128833542578,0.0293892624582069
0.215464190137573,0.411565966857597,0.215811362307069
0.420412931172177,0.477236743457615,0.404501942002812
0.144942048517987,0.106338363676332,0.0323160450179504
0.306240792199969,0.507889739400707,0.351735410195783
0.203469425719231,0.45451854604762,0.247986915903757
0.135904305125587,0.266245172917843,0.0893564722537206
0.0099289720878005,0.0385568609228358,0.00158521601094322
0.344107819139026,0.471239409735426,0.34047677248041
0.441615481115878,0.0247464437037706,0.195636619637192
0.0437890348723158,0.122259981813841,0.0168649827281695
0.42384296185337,0.115729997004382,0.193036288519272
0.56762123464141,0.387145849666558,0.47207577492988
0.429073671088554,0.131130157620646,0.201299333459024
0.37552379546687,0.545208152360283,0.438270050361957
0.289566123322584,0.276973118050955,0.160562647898938
0.387392216012813,0.44067853204906,0.344270297636232
0.216243490343913,0.570879329834133,0.372664456347987
0.443188958149403,0.604700734885409,0.562079431396508
0.194940748205408,0.543509073834866,0.333404008651719
0.546264801849611,0.680812291777693,0.761910610375389
0.500412749568932,0.0732883028918877,0.255784095271912
0.683323762752116,0.55962573888246,0.780112332361449
0.511061726277694,0.681341513572261,0.725410346182876
0.667626734031364,0.636854485212825,0.851309091329079
0.553281184425577,0.42702251856681,0.488468300402511
0.229586116084829,0.351315347338095,0.176132257974203
0.271521994494833,0.125234612007625,0.0894079015391526
0.497435972909443,0.015442986600101,0.247681032979495
0.322829381120391,0.602760781673714,0.467539369238482
0.170402950583957,0.654607464140281,0.457548097675888
0.467593125975691,0.501484003011137,0.470129536735793
0.0915337884565815,0.0789545893436298,0.0146122616076354
0.146525994827971,0.396373238926753,0.178581611697612
0.295114021189511,0.487452305224724,0.324702035371541
0.23716956328135,0.429031735961325,0.240317632209055
0.344750794977881,0.598818904813379,0.477437191399776
0.65893012189772,0.29271462506149,0.519870757269032
0.262498852936551,0.0344200124498457,0.0700903850500525
0.435471488861367,0.0294729184824973,0.190504070535012
0.606811904348433,0.454970163409598,0.575218536851928
0.425258722389117,0.614455965650268,0.558401114691227
0.149586161435582,0.303357180790044,0.114401598829916
0.623834346467629,0.0204506421927363,0.389587520598789
0.622466098610312,0.29147680522874,0.472422771905495
0.0744155150372535,0.610763318068348,0.378569499576118
0.654832923715003,0.645907462970354,0.846002608701937
0.394347223034129,0.679739083698951,0.617554954222618
0.154668998415582,0.609834948345087,0.395821163293935
0.48732717523817,0.533648452744819,0.522268446842553
0.142142783431336,0.0809620018815622,0.0267594166302778
0.300299789756536,0.182618691283278,0.123529550133837
0.683793541463092,0.581770444009453,0.806030456869593
0.0712500060210004,0.122959877294488,0.0201956947822682
0.557165064173751,0.394734449195676,0.466248194117553
0.469548721658066,0.0486392932478338,0.222841782858373
0.385329960542731,0.601628611632623,0.51043616482686
0.0467602615244687,0.0527089897776023,0.00496475966121208
0.572803009999916,0.046289948397316,0.33024604758759
0.410338924336247,0.212705762987025,0.213621774433321
0.0880892830668017,0.27822435402777,0.0851685129653933
0.119595152791589,0.36795790984761,0.149696023990665
0.370171339414082,0.104413523245603,0.147929004360176
0.287106942338869,0.139316479233094,0.10183947772508
0.0897803409490734,0.269306439487264,0.080586467970239
0.591903193760663,0.59217758232262,0.701023679789536
0.426152760884725,0.305135959200561,0.27471412920692
0.146036913897842,0.423116235714406,0.200354129145934
0.396541286818683,0.0595416128868237,0.160790195816981
0.167456135945395,0.539400752168149,0.318994728905327
0.288223863835447,0.276261029276065,0.159393151980905
0.648815251211636,0.222541835159063,0.470486098600782
0.147974932845682,0.146084233443253,0.0432371840113868
0.504091636301018,0.00569464017171413,0.254140806715323
0.466982917394489,0.137954031233676,0.23710435987189
0.155188705353066,0.249823631672189,0.0864953812110422
0.614698315807618,0.336588474176824,0.491145820405405
0.20918926820159,0.682124353572726,0.509053783667726
0.0660283921286464,0.0913260705536231,0.0127001997298596
0.128419544990174,0.0703707036562264,0.0214436154685559
0.171820623381063,0.306798372766934,0.123647568151496
0.563824007404037,0.537097369553521,0.606371095706459
0.698624497349374,0.26834306542296,0.560084189057256
0.0995922731235623,0.040812103706412,0.0115842486748612
0.276255604438484,0.524587159673683,0.351508847078174
0.574008490890265,0.506833510077558,0.586365954551657
0.238106787297875,0.598462442867458,0.414852137680201
0.598595470935106,0.423655855888501,0.53780082205264
0.503399626840837,0.670361615740694,0.702795880161968
0.51112523493357,0.530339808366261,0.54250931812386
0.264633787050843,0.455151888052933,0.277194282447021
0.450037021469325,0.318962485832162,0.304270388061214
0.0500408167019486,0.0345835775369778,0.00370010717145418
0.216722673573531,0.11364304642193,0.0598834592409163
0.0837895294185728,0.414260474639013,0.178632426088327
0.569822182436474,0.433984749740921,0.513040082604356
0.529138549999334,0.586365460068919,0.623812057857232
0.526736370148137,0.495462230872363,0.522934025857854
0.608862274722196,0.13309884625487,0.388428572454265
0.409101818036288,0.43376645303797,0.355517633301737
0.345188740477897,0.49499674232211,0.364177041462218
0.435713101853617,0.531649843649939,0.472497463379904
0.548409225232899,0.427045190590434,0.483120273126969
0.366567450715229,0.35483970369678,0.26028291124348
0.200822466798127,0.154638100555167,0.0642426053141945
0.662985981628299,0.668246923922561,0.886104363167604
0.126524272165261,0.382696760189719,0.162465201706657
0.48728402084671,0.459350056829862,0.448448191682134
0.566401733271778,0.226248065126128,0.371999110426591
0.437960036005825,0.439132694061846,0.384646516132238
0.141503630322404,0.6666465601651,0.464440913574379
0.0879371494986117,0.618868286348879,0.39073089811034
0.122485985420644,0.317810373054817,0.116006249845708
0.0701854762155563,0.43357610325329,0.192914238383912
0.477655601059087,0.667043103813194,0.673101375567856
0.450391043256968,0.489861374464817,0.44281625803866
0.509127529733814,0.232935392390937,0.313469738561175
0.226773424912244,0.44295804570429,0.247638016500593
0.618347020167857,0.580140279582702,0.718915781344764
0.449402278964408,0.147691509244032,0.223775190241183
0.585257266229019,0.0703051622956991,0.347468883519289
0.643648755038157,0.419987307232805,0.590673058098832
0.0651756766019389,0.0893671120749786,0.0122343495411423
0.093318931129761,0.354397337324917,0.134305895610192
0.124258302431554,0.181991141312756,0.0485609012394908
0.519080716464668,0.162275967909954,0.295778279966586
0.533415795257315,0.257836577692069,0.351012111425952
0.679003985854797,0.147140420065261,0.482696716023683
0.440813931822777,0.530281009222381,0.475514871230962
0.398709197458811,0.0424078521551564,0.160767450062663
0.686864705896005,0.656002637022175,0.902122583985653
0.431094125076197,0.252348089497536,0.249521702948268
0.286622427497059,0.210106851975434,0.126297305191334
0.480597938597202,0.146732674865052,0.252504856456933
0.635631426121108,0.475907892454416,0.630515631973157
0.0430786688113585,0.438155987788923,0.193836441341846
0.123737609945238,0.0372953610261902,0.0167019400690336
0.431682052463293,0.0408856412628666,0.188021030080397
0.438471206952818,0.388048078631982,0.342838310656634
0.621978542208672,0.47865963280201,0.615972351042179
0.073307541385293,0.467318781744689,0.223760839395296
0.252956695156172,0.335393535578623,0.176475913332262
0.0380147704388946,0.137051040981896,0.0202281106057433
0.449835170572624,0.442897179466672,0.398509592263635
0.643536447617225,0.680110318935476,0.876689205334313
0.341036120452918,0.521727887913585,0.388505624480347
0.506248499406502,0.172025129571557,0.285880188355446
0.0812276860931888,0.605363454134203,0.373062848589347
0.164412791468203,0.345535678439774,0.146426471073201
0.56004587393254,0.522285944386385,0.586433988612441
0.668467913405038,0.0556000786134973,0.449940719993913
0.371255094674416,0.138471302739345,0.157004647004041
0.542916366201825,0.514922142075375,0.559902993089287
0.605513389245607,0.238634040602483,0.423592669889969
0.332752658636309,0.175749152549542,0.141612096451414
0.524292517569847,0.486426517087966,0.511493400506058
0.394542009173892,0.287751157651655,0.23846412573284
0.0611790819792077,0.543669558572583,0.299319468990326
0.139718139683828,0.0569628352997825,0.0227659231620997
0.185183241404593,0.430726463696919,0.219818119425965
0.0671310245525092,0.382012367341667,0.150440023259455
0.543090370250866,0.51222540193703,0.557322012648775
0.368924082140438,0.349020000034943,0.257919938807557
0.200909756240435,0.48146561125759,0.272173864976236
0.412522819056176,0.646605553105474,0.58827381754889
0.217406238638796,0.273996885260567,0.122339765731561
0.608161446987651,0.300085065932944,0.459911392398093
0.411627076752484,0.217038658587262,0.216542629637153
0.328877484053373,0.588490301556885,0.45448123454379
0.151259255013429,0.58252558466047,0.36221541901124
0.281224386510439,0.36700831130147,0.213782256132529
0.38898352093529,0.247569539700635,0.212598856546799
0.0271461555268615,0.00693841942120343,0.000785055423953089
0.318830707506277,0.397436944860965,0.259609145189371
0.547328964457847,0.160680883610621,0.325387341692389
0.265103347366676,0.609302990254946,0.441529918718635
0.477099401759915,0.420520130265504,0.404461019118185
0.518814662937075,0.233958305208944,0.323905143054752
0.00613604951649904,0.263434464414604,0.0694353681450782
0.689533341513015,0.236040691332892,0.531171437023014
0.561371922958642,0.171139236399904,0.344427074121826
0.243575469823554,0.53774286492262,0.348496398274953
0.519109968538396,0.193006716109812,0.306726751899428
0.368028948898427,0.0787945795338601,0.141653892991199
0.537356829666533,0.547805485059507,0.588843211850549
0.210858331574127,0.503932690923102,0.298409392975223
0.229340834380127,0.116732282564044,0.0662236441067849
0.106045679794624,0.489331976650283,0.250691469575577
0.635937585309148,0.202642764896154,0.445480702573588
0.444328271015547,0.368164242408238,0.332972521811698
0.476073319278657,0.0233308404451236,0.227190133444874
0.205436070566066,0.181259985989891,0.075059161610681
0.390821285103448,0.655665483814664,0.582638503555828
0.287282928242348,0.224227519868873,0.132809461526044
0.27890848480165,0.401187325525098,0.238741213056333
0.263100815145299,0.514970783074386,0.334416946350367
0.124339793645777,0.597243544855155,0.372160236155026
0.442038212134503,0.287455318286084,0.278028340998021
0.00510693460237235,0.476562623656355,0.227138015047261
0.13320296141319,0.562682904838584,0.334355080326831
0.316457743383944,0.106989276711829,0.111592208678978
0.103730431804433,0.266636555432342,0.0818550551751586
0.0884780008345842,0.580368318175897,0.344655741374004
0.403320566099137,0.467792694806121,0.381497484352501
0.304661423061043,0.398211249196902,0.251390781688537
0.580336898448877,0.0752128524007276,0.342447888867516
0.214585284958594,0.267316132993437,0.117504759479326
0.59775057004299,0.642475900426507,0.77008102661557
0.698471876140684,0.605361145501956,0.854325078242927
0.545158908492886,0.0960424072341993,0.306422379496494
0.433424798771739,0.291162188770249,0.272632476359805
0.0719973359489813,0.67790359116625,0.464736895299849
0.125158993666992,0.353675582772121,0.140751191544933
0.219162434991449,0.182586027844809,0.0813698304755265
0.691692037181929,0.440664608217776,0.672623171236613
0.0246184493182227,0.189037959044799,0.0363414180066571
0.533552847499959,0.256775819766335,0.350612462691988
0.0158032768173143,0.533258041762747,0.284613882662804
0.535165026271716,0.446162325888872,0.485462426386974
0.0356708351057023,0.273219751892611,0.0759214413013983
0.155341269518249,0.440374350151978,0.218060478287318
0.136450511054136,0.208503382280469,0.0620924023893302
0.557455281005241,0.662079829373397,0.749106090783738
0.607281335745938,0.314289139257744,0.467568283800744
0.406154659506865,0.671202739211731,0.615474724564468
0.48089706171304,0.611808309983462,0.605571392129055
0.646712666470557,0.364596019918099,0.551167530713577
0.505574974813499,0.582521541253664,0.594937401182213
0.199645650270395,0.274074148898944,0.114975024766569
0.0659537407569587,0.634794130595401,0.407313484158207
0.122345939208753,0.165908358967863,0.0424941124162813
0.132882755179889,0.451303184102289,0.221332390605063
0.0279736045282334,0.527303785993718,0.27883180527361
0.550836677802727,0.652488200203516,0.729161897017568
0.302453699475154,0.116134980646893,0.104965574056061
0.423999368632212,0.376991340587847,0.321897935478737
0.422126505430788,0.486071997880936,0.414456773711173
0.152372037759051,0.560099648032337,0.336928853616794
0.62189038391225,0.283432055171579,0.467081379501311
0.557179482816718,0.694029919872992,0.792126505750817
0.343183396174572,0.465999643458053,0.334930511112946
0.312821219931357,0.383546421607025,0.244964973166896
0.0538611881202087,0.567286198562942,0.324714658665715
0.388261476275511,0.496617569215596,0.397375984013246
0.424470992293209,0.419807799300179,0.356414211651641
0.291924260859378,0.169502329919487,0.113950813926429
0.505478699062951,0.656755825644359,0.686836929724177
0.131943749613129,0.41403737438377,0.188836100448578
0.31051424080506,0.594018362299539,0.449276908491769
0.46356534420047,0.0161861833184958,0.21515482087412
0.630400199745782,0.460746569256298,0.60969181292097
0.532673101173714,0.00914212518837303,0.283824211166981
0.548490073974244,0.00298793436959386,0.300850289000069
0.666991183138452,0.578414144180715,0.779440160572741
0.42051095799543,0.619088066020049,0.560099499282679
0.525210162298754,0.270056082773954,0.348776002425096
0.576563986577094,0.547380135091953,0.632051042910955
0.284006595751271,0.613852791674435,0.457474996276723
0.567351778387092,0.128043561941013,0.338283194193538
0.191477509727702,0.62835431266576,0.431492778977182
0.643278524908237,0.478232197160833,0.642513295009395
0.178279449022375,0.201750965276733,0.0724870139338152
0.614666091115214,0.10349629460834,0.388525886564513
0.111326822661795,0.241485554771498,0.0707089346072688
0.628004235192202,0.198718784376979,0.433878474683607
0.458291482692584,0.476167856017128,0.436766910212515
0.292478538118303,0.21282761101611,0.130839287270644
0.519398577068932,0.0401960372459143,0.271390603271507
0.220523414690979,0.00118420887738466,0.0486319787776347
0.655298278457485,0.433919474040158,0.617701943700631
0.291006962954998,0.597325866948813,0.441483243814443
0.295142987393774,0.0221680453745648,0.0876008052434502
0.191842804290354,0.0361725591588765,0.0381121155940896
0.343548181583174,0.50028394353576,0.368309377228797
0.259262138465419,0.558470520330593,0.379106178519986
0.297696550446562,0.123911091964692,0.103977194859665
0.507975600310601,0.304444810934365,0.350725853415777
0.396284222044051,0.607127854321152,0.525645416133664
